datetime_utc,Demanda real
2013-12-31 23:00:00+00:00,24546.0
2013-12-31 23:10:00+00:00,24309.0
2013-12-31 23:20:00+00:00,24348.0
2013-12-31 23:30:00+00:00,24321.0
2013-12-31 23:40:00+00:00,24194.0
2013-12-31 23:50:00+00:00,24092.0
2014-01-01 00:00:00+00:00,23878.0
2014-01-01 00:10:00+00:00,23778.0
2014-01-01 00:20:00+00:00,23498.0
2014-01-01 00:30:00+00:00,23288.0
2014-01-01 00:40:00+00:00,23039.0
2014-01-01 00:50:00+00:00,22711.0
2014-01-01 01:00:00+00:00,22428.0
2014-01-01 01:10:00+00:00,22088.0
2014-01-01 01:20:00+00:00,21813.0
2014-01-01 01:30:00+00:00,21535.0
2014-01-01 01:40:00+00:00,21251.0
2014-01-01 01:50:00+00:00,20920.0
2014-01-01 02:00:00+00:00,20684.0
2014-01-01 02:10:00+00:00,20461.0
2014-01-01 02:20:00+00:00,20310.0
2014-01-01 02:30:00+00:00,20097.0
2014-01-01 02:40:00+00:00,19909.0
2014-01-01 02:50:00+00:00,19691.0
2014-01-01 03:00:00+00:00,19499.0
2014-01-01 03:10:00+00:00,19413.0
2014-01-01 03:20:00+00:00,19248.0
2014-01-01 03:30:00+00:00,19112.0
2014-01-01 03:40:00+00:00,19078.0
2014-01-01 03:50:00+00:00,18974.0
2014-01-01 04:00:00+00:00,18957.0
2014-01-01 04:10:00+00:00,19018.0
2014-01-01 04:20:00+00:00,18962.0
2014-01-01 04:30:00+00:00,18930.0
2014-01-01 04:40:00+00:00,18966.0
2014-01-01 04:50:00+00:00,18894.0
2014-01-01 05:00:00+00:00,18895.0
2014-01-01 05:10:00+00:00,19045.0
2014-01-01 05:20:00+00:00,18987.0
2014-01-01 05:30:00+00:00,19059.0
2014-01-01 05:40:00+00:00,19054.0
2014-01-01 05:50:00+00:00,19092.0
2014-01-01 06:00:00+00:00,19095.0
2014-01-01 06:10:00+00:00,19215.0
2014-01-01 06:20:00+00:00,19289.0
2014-01-01 06:30:00+00:00,19370.0
2014-01-01 06:40:00+00:00,19409.0
2014-01-01 06:50:00+00:00,19396.0
2014-01-01 07:00:00+00:00,19349.0
2014-01-01 07:10:00+00:00,19394.0
2014-01-01 07:20:00+00:00,19386.0
2014-01-01 07:30:00+00:00,19292.0
2014-01-01 07:40:00+00:00,19188.0
2014-01-01 07:50:00+00:00,19181.0
2014-01-01 08:00:00+00:00,18969.0
2014-01-01 08:10:00+00:00,19241.0
2014-01-01 08:20:00+00:00,19273.0
2014-01-01 08:30:00+00:00,19491.0
