id;name;geoid;geoname;value;datetime
1293;Demanda real;;;22615.33333333333;2020-01-02T00:00:00+01:00
1293;Demanda real;;;20667.5;2020-01-02T01:00:00+01:00
1293;Demanda real;;;19422.16666666667;2020-01-02T02:00:00+01:00
1293;Demanda real;;;18807.16666666667;2020-01-02T03:00:00+01:00
1293;Demanda real;;;18822;2020-01-02T04:00:00+01:00
1293;Demanda real;;;19518.33333333333;2020-01-02T05:00:00+01:00
1293;Demanda real;;;22002.5;2020-01-02T06:00:00+01:00
1293;Demanda real;;;25465.5;2020-01-02T07:00:00+01:00
1293;Demanda real;;;28810;2020-01-02T08:00:00+01:00
1293;Demanda real;;;31476.83333333333;2020-01-02T09:00:00+01:00
1293;Demanda real;;;33192;2020-01-02T10:00:00+01:00
1293;Demanda real;;;33675.16666666667;2020-01-02T11:00:00+01:00
1293;Demanda real;;;33500;2020-01-02T12:00:00+01:00
1293;Demanda real;;;33505.83333333334;2020-01-02T13:00:00+01:00
1293;Demanda real;;;32833.5;2020-01-02T14:00:00+01:00
1293;Demanda real;;;31808.16666666667;2020-01-02T15:00:00+01:00
1293;Demanda real;;;31381.16666666667;2020-01-02T16:00:00+01:00
1293;Demanda real;;;31532.66666666667;2020-01-02T17:00:00+01:00
1293;Demanda real;;;33000;2020-01-02T18:00:00+01:00
1293;Demanda real;;;33614.16666666667;2020-01-02T19:00:00+01:00
1293;Demanda real;;;33947.5;2020-01-02T20:00:00+01:00
1293;Demanda real;;;33800.83333333334;2020-01-02T21:00:00+01:00
1293;Demanda real;;;31766.16666666667;2020-01-02T22:00:00+01:00
1293;Demanda real;;;28921.33333333333;2020-01-02T23:00:00+01:00
1293;Demanda real;;;26196;2020-01-03T00:00:00+01:00
1293;Demanda real;;;23987.33333333333;2020-01-03T01:00:00+01:00
1293;Demanda real;;;22411.16666666667;2020-01-03T02:00:00+01:00
1293;Demanda real;;;21729.16666666667;2020-01-03T03:00:00+01:00
1293;Demanda real;;;21511;2020-01-03T04:00:00+01:00
1293;Demanda real;;;22048.5;2020-01-03T05:00:00+01:00
1293;Demanda real;;;24136.33333333333;2020-01-03T06:00:00+01:00
1293;Demanda real;;;27435.5;2020-01-03T07:00:00+01:00
1293;Demanda real;;;30397.16666666667;2020-01-03T08:00:00+01:00
1293;Demanda real;;;32871.16666666667;2020-01-03T09:00:00+01:00
1293;Demanda real;;;34368.5;2020-01-03T10:00:00+01:00
1293;Demanda real;;;34686;2020-01-03T11:00:00+01:00
1293;Demanda real;;;34305;2020-01-03T12:00:00+01:00
1293;Demanda real;;;34228.33333333334;2020-01-03T13:00:00+01:00
1293;Demanda real;;;33423.16666666667;2020-01-03T14:00:00+01:00
1293;Demanda real;;;32192.5;2020-01-03T15:00:00+01:00
1293;Demanda real;;;31586;2020-01-03T16:00:00+01:00
1293;Demanda real;;;31470.83333333333;2020-01-03T17:00:00+01:00
1293;Demanda real;;;32895.83333333334;2020-01-03T18:00:00+01:00
1293;Demanda real;;;33470;2020-01-03T19:00:00+01:00
1293;Demanda real;;;33745.66666666667;2020-01-03T20:00:00+01:00
1293;Demanda real;;;33299.83333333334;2020-01-03T21:00:00+01:00
1293;Demanda real;;;31487.66666666667;2020-01-03T22:00:00+01:00
1293;Demanda real;;;28985;2020-01-03T23:00:00+01:00
1293;Demanda real;;;26781.66666666667;2020-01-04T00:00:00+01:00
1293;Demanda real;;;24546.83333333333;2020-01-04T01:00:00+01:00
1293;Demanda real;;;22997.16666666667;2020-01-04T02:00:00+01:00
1293;Demanda real;;;22096.16666666667;2020-01-04T03:00:00+01:00
1293;Demanda real;;;21755.66666666667;2020-01-04T04:00:00+01:00
1293;Demanda real;;;21717.66666666667;2020-01-04T05:00:00+01:00
1293;Demanda real;;;22343;2020-01-04T06:00:00+01:00
1293;Demanda real;;;23706.16666666667;2020-01-04T07:00:00+01:00
1293;Demanda real;;;25350;2020-01-04T08:00:00+01:00
1293;Demanda real;;;27698;2020-01-04T09:00:00+01:00
1293;Demanda real;;;29796;2020-01-04T10:00:00+01:00
1293;Demanda real;;;30537.33333333333;2020-01-04T11:00:00+01:00
1293;Demanda real;;;30125.33333333333;2020-01-04T12:00:00+01:00
1293;Demanda real;;;30084.66666666667;2020-01-04T13:00:00+01:00
1293;Demanda real;;;29870.83333333333;2020-01-04T14:00:00+01:00
1293;Demanda real;;;28887.16666666667;2020-01-04T15:00:00+01:00
