datetime_utc,Demanda real
2015-08-31 22:00:00+00:00,28445.0
2015-08-31 22:10:00+00:00,27912.0
2015-08-31 22:20:00+00:00,27777.0
2015-08-31 22:30:00+00:00,27551.0
2015-08-31 22:40:00+00:00,27159.0
2015-08-31 22:50:00+00:00,26947.0
2015-08-31 23:00:00+00:00,26387.0
2015-08-31 23:10:00+00:00,26237.0
2015-08-31 23:20:00+00:00,25896.0
2015-08-31 23:30:00+00:00,25717.0
2015-08-31 23:40:00+00:00,25579.0
2015-08-31 23:50:00+00:00,25385.0
2015-09-01 00:00:00+00:00,25173.0
2015-09-01 00:10:00+00:00,24933.0
2015-09-01 00:20:00+00:00,24945.0
2015-09-01 00:30:00+00:00,24625.0
2015-09-01 00:40:00+00:00,24561.0
2015-09-01 00:50:00+00:00,24577.0
2015-09-01 01:00:00+00:00,24396.0
2015-09-01 01:10:00+00:00,24422.0
2015-09-01 01:20:00+00:00,24453.0
2015-09-01 01:30:00+00:00,24088.0
2015-09-01 01:40:00+00:00,24038.0
2015-09-01 01:50:00+00:00,24035.0
2015-09-01 02:00:00+00:00,23927.0
2015-09-01 02:10:00+00:00,23828.0
2015-09-01 02:20:00+00:00,23908.0
2015-09-01 02:30:00+00:00,23790.0
2015-09-01 02:40:00+00:00,23692.0
2015-09-01 02:50:00+00:00,23782.0
2015-09-01 03:00:00+00:00,23821.0
2015-09-01 03:10:00+00:00,24010.0
2015-09-01 03:20:00+00:00,24042.0
2015-09-01 03:30:00+00:00,23722.0
2015-09-01 03:40:00+00:00,24106.0
2015-09-01 03:50:00+00:00,24189.0
2015-09-01 04:00:00+00:00,24254.0
2015-09-01 04:10:00+00:00,25314.0
2015-09-01 04:20:00+00:00,25726.0
2015-09-01 04:30:00+00:00,25734.0
2015-09-01 04:40:00+00:00,26373.0
2015-09-01 04:50:00+00:00,26680.0
2015-09-01 05:00:00+00:00,27095.0
2015-09-01 05:10:00+00:00,27894.0
2015-09-01 05:20:00+00:00,28273.0
2015-09-01 05:30:00+00:00,28301.0
2015-09-01 05:40:00+00:00,28703.0
2015-09-01 05:50:00+00:00,28742.0
2015-09-01 06:00:00+00:00,28479.0
2015-09-01 06:10:00+00:00,29269.0
2015-09-01 06:20:00+00:00,29650.0
2015-09-01 06:30:00+00:00,30011.0
2015-09-01 06:40:00+00:00,30511.0
2015-09-01 06:50:00+00:00,30849.0
2015-09-01 07:00:00+00:00,30715.0
2015-09-01 07:10:00+00:00,31501.0
2015-09-01 07:20:00+00:00,31729.0
2015-09-01 07:30:00+00:00,32083.0
2015-09-01 07:40:00+00:00,32201.0
2015-09-01 07:50:00+00:00,32459.0
2015-09-01 08:00:00+00:00,32580.0
2015-09-01 08:10:00+00:00,32920.0
2015-09-01 08:20:00+00:00,33038.0
2015-09-01 08:30:00+00:00,33163.0
2015-09-01 08:40:00+00:00,33627.0
2015-09-01 08:50:00+00:00,33690.0
2015-09-01 09:00:00+00:00,33716.0
2015-09-01 09:10:00+00:00,33912.0
2015-09-01 09:20:00+00:00,34042.0
2015-09-01 09:30:00+00:00,34127.0
2015-09-01 09:40:00+00:00,34238.0
2015-09-01 09:50:00+00:00,34646.0
2015-09-01 10:00:00+00:00,34584.0
2015-09-01 10:10:00+00:00,34661.0
2015-09-01 10:20:00+00:00,34868.0
2015-09-01 10:30:00+00:00,35079.0
2015-09-01 10:40:00+00:00,35265.0
2015-09-01 10:50:00+00:00,35242.0
2015-09-01 11:00:00+00:00,35236.0
2015-09-01 11:10:00+00:00,35575.0
2015-09-01 11:20:00+00:00,35646.0
2015-09-01 11:30:00+00:00,35640.0
2015-09-01 11:40:00+00:00,35615.0
2015-09-01 11:50:00+00:00,35412.0
2015-09-01 12:00:00+00:00,35028.0
2015-09-01 12:10:00+00:00,35003.0
2015-09-01 12:20:00+00:00,34987.0
2015-09-01 12:30:00+00:00,34688.0
2015-09-01 12:40:00+00:00,34343.0
2015-09-01 12:50:00+00:00,34072.0
2015-09-01 13:00:00+00:00,33922.0
2015-09-01 13:10:00+00:00,34083.0
2015-09-01 13:20:00+00:00,33938.0
2015-09-01 13:30:00+00:00,33609.0
2015-09-01 13:40:00+00:00,33589.0
2015-09-01 13:50:00+00:00,33537.0
2015-09-01 14:00:00+00:00,33577.0
2015-09-01 14:10:00+00:00,33800.0
2015-09-01 14:20:00+00:00,33993.0
2015-09-01 14:30:00+00:00,33620.0
2015-09-01 14:40:00+00:00,33720.0
2015-09-01 14:50:00+00:00,33670.0
2015-09-01 15:00:00+00:00,33880.0
2015-09-01 15:10:00+00:00,33891.0
2015-09-01 15:20:00+00:00,33667.0
2015-09-01 15:30:00+00:00,33620.0
2015-09-01 15:40:00+00:00,33530.0
2015-09-01 15:50:00+00:00,33576.0
2015-09-01 16:00:00+00:00,33610.0
2015-09-01 16:10:00+00:00,33592.0
2015-09-01 16:20:00+00:00,33238.0
2015-09-01 16:30:00+00:00,33154.0
2015-09-01 16:40:00+00:00,33095.0
2015-09-01 16:50:00+00:00,32822.0
2015-09-01 17:00:00+00:00,32796.0
2015-09-01 17:10:00+00:00,32733.0
2015-09-01 17:20:00+00:00,32506.0
2015-09-01 17:30:00+00:00,32349.0
2015-09-01 17:40:00+00:00,32097.0
2015-09-01 17:50:00+00:00,32177.0
2015-09-01 18:00:00+00:00,32034.0
2015-09-01 18:10:00+00:00,31943.0
2015-09-01 18:20:00+00:00,32123.0
2015-09-01 18:30:00+00:00,32029.0
2015-09-01 18:40:00+00:00,32247.0
2015-09-01 18:50:00+00:00,32993.0
2015-09-01 19:00:00+00:00,33390.0
2015-09-01 19:10:00+00:00,34178.0
2015-09-01 19:20:00+00:00,34254.0
2015-09-01 19:30:00+00:00,34354.0
2015-09-01 19:40:00+00:00,33963.0
2015-09-01 19:50:00+00:00,33670.0
2015-09-01 20:00:00+00:00,32839.0
2015-09-01 20:10:00+00:00,32433.0
2015-09-01 20:20:00+00:00,31874.0
2015-09-01 20:30:00+00:00,31261.0
2015-09-01 20:40:00+00:00,30890.0
2015-09-01 20:50:00+00:00,30458.0
2015-09-01 21:00:00+00:00,29791.0
2015-09-01 21:10:00+00:00,29482.0
2015-09-01 21:20:00+00:00,29136.0
2015-09-01 21:30:00+00:00,28815.0
2015-09-01 21:40:00+00:00,28468.0
2015-09-01 21:50:00+00:00,27974.0
2015-09-01 22:00:00+00:00,27688.0
2015-09-01 22:10:00+00:00,27914.0
2015-09-01 22:20:00+00:00,27701.0
2015-09-01 22:30:00+00:00,27458.0
2015-09-01 22:40:00+00:00,26909.0
2015-09-01 22:50:00+00:00,26529.0
2015-09-01 23:00:00+00:00,26102.0
2015-09-01 23:10:00+00:00,26007.0
2015-09-01 23:20:00+00:00,25991.0
2015-09-01 23:30:00+00:00,25643.0
2015-09-01 23:40:00+00:00,25300.0
2015-09-01 23:50:00+00:00,25117.0
2015-09-02 00:00:00+00:00,24964.0
2015-09-02 00:10:00+00:00,25033.0
2015-09-02 00:20:00+00:00,24951.0
2015-09-02 00:30:00+00:00,24627.0
2015-09-02 00:40:00+00:00,24236.0
2015-09-02 00:50:00+00:00,24232.0
2015-09-02 01:00:00+00:00,24116.0
2015-09-02 01:10:00+00:00,24497.0
2015-09-02 01:20:00+00:00,24182.0
2015-09-02 01:30:00+00:00,24175.0
2015-09-02 01:40:00+00:00,23918.0
2015-09-02 01:50:00+00:00,24013.0
2015-09-02 02:00:00+00:00,23984.0
2015-09-02 02:10:00+00:00,23954.0
2015-09-02 02:20:00+00:00,24015.0
2015-09-02 02:30:00+00:00,23724.0
2015-09-02 02:40:00+00:00,23906.0
2015-09-02 02:50:00+00:00,23849.0
2015-09-02 03:00:00+00:00,23879.0
2015-09-02 03:10:00+00:00,24117.0
2015-09-02 03:20:00+00:00,23866.0
2015-09-02 03:30:00+00:00,24080.0
2015-09-02 03:40:00+00:00,24493.0
2015-09-02 03:50:00+00:00,24389.0
2015-09-02 04:00:00+00:00,24377.0
2015-09-02 04:10:00+00:00,25394.0
2015-09-02 04:20:00+00:00,25327.0
2015-09-02 04:30:00+00:00,26019.0
2015-09-02 04:40:00+00:00,26349.0
2015-09-02 04:50:00+00:00,26575.0
2015-09-02 05:00:00+00:00,26794.0
2015-09-02 05:10:00+00:00,28055.0
2015-09-02 05:20:00+00:00,28342.0
2015-09-02 05:30:00+00:00,28456.0
2015-09-02 05:40:00+00:00,28663.0
2015-09-02 05:50:00+00:00,28395.0
2015-09-02 06:00:00+00:00,28815.0
2015-09-02 06:10:00+00:00,29571.0
2015-09-02 06:20:00+00:00,29846.0
2015-09-02 06:30:00+00:00,30447.0
2015-09-02 06:40:00+00:00,30534.0
2015-09-02 06:50:00+00:00,30847.0
2015-09-02 07:00:00+00:00,30966.0
2015-09-02 07:10:00+00:00,31609.0
2015-09-02 07:20:00+00:00,31784.0
2015-09-02 07:30:00+00:00,31946.0
2015-09-02 07:40:00+00:00,32295.0
2015-09-02 07:50:00+00:00,32294.0
2015-09-02 08:00:00+00:00,32638.0
2015-09-02 08:10:00+00:00,32920.0
2015-09-02 08:20:00+00:00,32847.0
2015-09-02 08:30:00+00:00,33076.0
2015-09-02 08:40:00+00:00,33134.0
2015-09-02 08:50:00+00:00,33184.0
2015-09-02 09:00:00+00:00,33331.0
2015-09-02 09:10:00+00:00,33463.0
2015-09-02 09:20:00+00:00,33706.0
2015-09-02 09:30:00+00:00,33678.0
2015-09-02 09:40:00+00:00,33709.0
2015-09-02 09:50:00+00:00,34137.0
2015-09-02 10:00:00+00:00,34145.0
2015-09-02 10:10:00+00:00,34135.0
2015-09-02 10:20:00+00:00,34451.0
2015-09-02 10:30:00+00:00,33820.0
2015-09-02 10:40:00+00:00,34575.0
2015-09-02 10:50:00+00:00,34631.0
2015-09-02 11:00:00+00:00,34635.0
2015-09-02 11:10:00+00:00,34777.0
2015-09-02 11:20:00+00:00,34795.0
2015-09-02 11:30:00+00:00,34866.0
2015-09-02 11:40:00+00:00,34833.0
2015-09-02 11:50:00+00:00,34623.0
2015-09-02 12:00:00+00:00,34017.0
2015-09-02 12:10:00+00:00,34115.0
2015-09-02 12:20:00+00:00,33820.0
2015-09-02 12:30:00+00:00,33579.0
2015-09-02 12:40:00+00:00,33398.0
2015-09-02 12:50:00+00:00,33133.0
2015-09-02 13:00:00+00:00,32616.0
2015-09-02 13:10:00+00:00,33241.0
2015-09-02 13:20:00+00:00,33024.0
2015-09-02 13:30:00+00:00,32881.0
2015-09-02 13:40:00+00:00,32715.0
2015-09-02 13:50:00+00:00,32744.0
2015-09-02 14:00:00+00:00,32528.0
2015-09-02 14:10:00+00:00,33022.0
2015-09-02 14:20:00+00:00,32783.0
2015-09-02 14:30:00+00:00,32831.0
2015-09-02 14:40:00+00:00,32657.0
2015-09-02 14:50:00+00:00,32624.0
2015-09-02 15:00:00+00:00,32570.0
2015-09-02 15:10:00+00:00,32759.0
2015-09-02 15:20:00+00:00,32669.0
2015-09-02 15:30:00+00:00,33019.0
2015-09-02 15:40:00+00:00,33084.0
2015-09-02 15:50:00+00:00,32782.0
2015-09-02 16:00:00+00:00,32570.0
2015-09-02 16:10:00+00:00,32489.0
2015-09-02 16:20:00+00:00,32249.0
2015-09-02 16:30:00+00:00,32439.0
2015-09-02 16:40:00+00:00,32070.0
2015-09-02 16:50:00+00:00,32346.0
2015-09-02 17:00:00+00:00,32239.0
2015-09-02 17:10:00+00:00,32096.0
2015-09-02 17:20:00+00:00,31966.0
2015-09-02 17:30:00+00:00,31670.0
2015-09-02 17:40:00+00:00,31777.0
2015-09-02 17:50:00+00:00,31955.0
2015-09-02 18:00:00+00:00,31524.0
2015-09-02 18:10:00+00:00,31516.0
2015-09-02 18:20:00+00:00,31654.0
2015-09-02 18:30:00+00:00,32032.0
2015-09-02 18:40:00+00:00,32357.0
2015-09-02 18:50:00+00:00,32918.0
2015-09-02 19:00:00+00:00,33168.0
2015-09-02 19:10:00+00:00,33523.0
2015-09-02 19:20:00+00:00,33830.0
2015-09-02 19:30:00+00:00,33736.0
2015-09-02 19:40:00+00:00,33395.0
2015-09-02 19:50:00+00:00,32946.0
2015-09-02 20:00:00+00:00,32128.0
2015-09-02 20:10:00+00:00,31920.0
2015-09-02 20:20:00+00:00,31438.0
2015-09-02 20:30:00+00:00,30715.0
2015-09-02 20:40:00+00:00,30510.0
2015-09-02 20:50:00+00:00,30134.0
2015-09-02 21:00:00+00:00,29522.0
2015-09-02 21:10:00+00:00,29199.0
2015-09-02 21:20:00+00:00,28887.0
2015-09-02 21:30:00+00:00,28519.0
2015-09-02 21:40:00+00:00,28122.0
2015-09-02 21:50:00+00:00,27846.0
2015-09-02 22:00:00+00:00,27436.0
2015-09-02 22:10:00+00:00,27394.0
2015-09-02 22:20:00+00:00,27289.0
2015-09-02 22:30:00+00:00,27239.0
2015-09-02 22:40:00+00:00,26682.0
2015-09-02 22:50:00+00:00,26438.0
2015-09-02 23:00:00+00:00,25977.0
2015-09-02 23:10:00+00:00,25766.0
2015-09-02 23:20:00+00:00,25587.0
2015-09-02 23:30:00+00:00,25258.0
2015-09-02 23:40:00+00:00,25261.0
2015-09-02 23:50:00+00:00,25116.0
2015-09-03 00:00:00+00:00,24553.0
2015-09-03 00:10:00+00:00,24564.0
2015-09-03 00:20:00+00:00,24316.0
2015-09-03 00:30:00+00:00,24075.0
2015-09-03 00:40:00+00:00,23987.0
2015-09-03 00:50:00+00:00,24004.0
2015-09-03 01:00:00+00:00,23950.0
2015-09-03 01:10:00+00:00,23685.0
2015-09-03 01:20:00+00:00,23612.0
2015-09-03 01:30:00+00:00,23803.0
2015-09-03 01:40:00+00:00,23445.0
2015-09-03 01:50:00+00:00,23630.0
2015-09-03 02:00:00+00:00,23371.0
2015-09-03 02:10:00+00:00,23525.0
2015-09-03 02:20:00+00:00,23395.0
2015-09-03 02:30:00+00:00,23433.0
2015-09-03 02:40:00+00:00,23425.0
2015-09-03 02:50:00+00:00,23425.0
2015-09-03 03:00:00+00:00,23480.0
2015-09-03 03:10:00+00:00,23781.0
2015-09-03 03:20:00+00:00,23467.0
2015-09-03 03:30:00+00:00,23784.0
2015-09-03 03:40:00+00:00,23866.0
2015-09-03 03:50:00+00:00,23911.0
2015-09-03 04:00:00+00:00,24055.0
2015-09-03 04:10:00+00:00,24694.0
2015-09-03 04:20:00+00:00,25115.0
2015-09-03 04:30:00+00:00,25757.0
2015-09-03 04:40:00+00:00,26096.0
2015-09-03 04:50:00+00:00,26449.0
2015-09-03 05:00:00+00:00,26518.0
2015-09-03 05:10:00+00:00,27480.0
2015-09-03 05:20:00+00:00,27722.0
2015-09-03 05:30:00+00:00,27679.0
2015-09-03 05:40:00+00:00,28051.0
2015-09-03 05:50:00+00:00,28000.0
2015-09-03 06:00:00+00:00,28000.0
2015-09-03 06:10:00+00:00,28741.0
2015-09-03 06:20:00+00:00,29178.0
2015-09-03 06:30:00+00:00,29303.0
2015-09-03 06:40:00+00:00,29740.0
2015-09-03 06:50:00+00:00,29871.0
2015-09-03 07:00:00+00:00,29910.0
2015-09-03 07:10:00+00:00,30324.0
2015-09-03 07:20:00+00:00,30739.0
2015-09-03 07:30:00+00:00,30892.0
2015-09-03 07:40:00+00:00,31128.0
2015-09-03 07:50:00+00:00,31435.0
