datetime_utc,Demanda real
2014-08-31 22:00:00+00:00,26354.0
2014-08-31 22:10:00+00:00,26013.0
2014-08-31 22:20:00+00:00,25807.0
2014-08-31 22:30:00+00:00,25602.0
2014-08-31 22:40:00+00:00,25413.0
2014-08-31 22:50:00+00:00,25040.0
2014-08-31 23:00:00+00:00,24666.0
2014-08-31 23:10:00+00:00,24124.0
2014-08-31 23:20:00+00:00,23884.0
2014-08-31 23:30:00+00:00,23948.0
2014-08-31 23:40:00+00:00,23708.0
2014-08-31 23:50:00+00:00,23523.0
2014-09-01 00:00:00+00:00,23354.0
2014-09-01 00:10:00+00:00,23128.0
2014-09-01 00:20:00+00:00,22786.0
2014-09-01 00:30:00+00:00,22926.0
2014-09-01 00:40:00+00:00,22487.0
2014-09-01 00:50:00+00:00,22665.0
2014-09-01 01:00:00+00:00,22480.0
2014-09-01 01:10:00+00:00,22392.0
2014-09-01 01:20:00+00:00,22530.0
2014-09-01 01:30:00+00:00,22234.0
2014-09-01 01:40:00+00:00,22079.0
2014-09-01 01:50:00+00:00,21908.0
2014-09-01 02:00:00+00:00,21917.0
2014-09-01 02:10:00+00:00,22026.0
2014-09-01 02:20:00+00:00,22150.0
2014-09-01 02:30:00+00:00,22041.0
2014-09-01 02:40:00+00:00,22209.0
2014-09-01 02:50:00+00:00,21998.0
2014-09-01 03:00:00+00:00,22178.0
2014-09-01 03:10:00+00:00,22257.0
2014-09-01 03:20:00+00:00,22235.0
2014-09-01 03:30:00+00:00,22728.0
2014-09-01 03:40:00+00:00,22710.0
2014-09-01 03:50:00+00:00,23028.0
2014-09-01 04:00:00+00:00,23275.0
2014-09-01 04:10:00+00:00,23986.0
2014-09-01 04:20:00+00:00,24510.0
2014-09-01 04:30:00+00:00,24648.0
2014-09-01 04:40:00+00:00,24999.0
2014-09-01 04:50:00+00:00,25415.0
2014-09-01 05:00:00+00:00,25857.0
2014-09-01 05:10:00+00:00,26855.0
2014-09-01 05:20:00+00:00,26854.0
2014-09-01 05:30:00+00:00,27311.0
2014-09-01 05:40:00+00:00,27738.0
2014-09-01 05:50:00+00:00,27620.0
2014-09-01 06:00:00+00:00,27631.0
2014-09-01 06:10:00+00:00,28565.0
2014-09-01 06:20:00+00:00,29045.0
2014-09-01 06:30:00+00:00,29410.0
2014-09-01 06:40:00+00:00,30180.0
2014-09-01 06:50:00+00:00,30252.0
2014-09-01 07:00:00+00:00,30653.0
2014-09-01 07:10:00+00:00,31173.0
2014-09-01 07:20:00+00:00,31501.0
2014-09-01 07:30:00+00:00,31730.0
2014-09-01 07:40:00+00:00,32317.0
2014-09-01 07:50:00+00:00,32610.0
2014-09-01 08:00:00+00:00,32626.0
2014-09-01 08:10:00+00:00,32988.0
2014-09-01 08:20:00+00:00,33557.0
2014-09-01 08:30:00+00:00,33508.0
2014-09-01 08:40:00+00:00,33705.0
2014-09-01 08:50:00+00:00,33843.0
2014-09-01 09:00:00+00:00,34298.0
2014-09-01 09:10:00+00:00,34215.0
2014-09-01 09:20:00+00:00,34371.0
2014-09-01 09:30:00+00:00,34650.0
2014-09-01 09:40:00+00:00,34763.0
2014-09-01 09:50:00+00:00,34959.0
2014-09-01 10:00:00+00:00,35055.0
2014-09-01 10:10:00+00:00,35505.0
2014-09-01 10:20:00+00:00,35634.0
2014-09-01 10:30:00+00:00,35781.0
2014-09-01 10:40:00+00:00,35943.0
2014-09-01 10:50:00+00:00,36041.0
2014-09-01 11:00:00+00:00,36199.0
2014-09-01 11:10:00+00:00,36378.0
2014-09-01 11:20:00+00:00,36521.0
2014-09-01 11:30:00+00:00,36550.0
2014-09-01 11:40:00+00:00,36366.0
2014-09-01 11:50:00+00:00,36481.0
2014-09-01 12:00:00+00:00,36149.0
2014-09-01 12:10:00+00:00,35954.0
2014-09-01 12:20:00+00:00,36038.0
2014-09-01 12:30:00+00:00,35741.0
2014-09-01 12:40:00+00:00,35784.0
2014-09-01 12:50:00+00:00,35642.0
2014-09-01 13:00:00+00:00,35298.0
2014-09-01 13:10:00+00:00,35433.0
2014-09-01 13:20:00+00:00,35354.0
2014-09-01 13:30:00+00:00,35269.0
2014-09-01 13:40:00+00:00,35328.0
2014-09-01 13:50:00+00:00,35394.0
2014-09-01 14:00:00+00:00,35248.0
2014-09-01 14:10:00+00:00,35578.0
2014-09-01 14:20:00+00:00,35406.0
2014-09-01 14:30:00+00:00,35358.0
2014-09-01 14:40:00+00:00,35313.0
2014-09-01 14:50:00+00:00,35128.0
2014-09-01 15:00:00+00:00,35441.0
2014-09-01 15:10:00+00:00,35646.0
2014-09-01 15:20:00+00:00,35574.0
2014-09-01 15:30:00+00:00,35431.0
2014-09-01 15:40:00+00:00,35546.0
2014-09-01 15:50:00+00:00,35324.0
2014-09-01 16:00:00+00:00,35214.0
2014-09-01 16:10:00+00:00,35092.0
2014-09-01 16:20:00+00:00,34886.0
2014-09-01 16:30:00+00:00,34924.0
2014-09-01 16:40:00+00:00,34744.0
2014-09-01 16:50:00+00:00,34435.0
2014-09-01 17:00:00+00:00,34162.0
2014-09-01 17:10:00+00:00,34228.0
2014-09-01 17:20:00+00:00,33953.0
2014-09-01 17:30:00+00:00,33831.0
2014-09-01 17:40:00+00:00,33636.0
2014-09-01 17:50:00+00:00,33434.0
2014-09-01 18:00:00+00:00,33117.0
2014-09-01 18:10:00+00:00,33160.0
2014-09-01 18:20:00+00:00,33135.0
2014-09-01 18:30:00+00:00,33144.0
2014-09-01 18:40:00+00:00,33358.0
2014-09-01 18:50:00+00:00,33824.0
2014-09-01 19:00:00+00:00,34262.0
2014-09-01 19:10:00+00:00,34624.0
2014-09-01 19:20:00+00:00,35006.0
2014-09-01 19:30:00+00:00,35022.0
2014-09-01 19:40:00+00:00,34784.0
2014-09-01 19:50:00+00:00,34520.0
2014-09-01 20:00:00+00:00,33736.0
2014-09-01 20:10:00+00:00,33277.0
2014-09-01 20:20:00+00:00,32984.0
2014-09-01 20:30:00+00:00,32623.0
2014-09-01 20:40:00+00:00,32251.0
2014-09-01 20:50:00+00:00,31848.0
2014-09-01 21:00:00+00:00,31205.0
2014-09-01 21:10:00+00:00,30872.0
2014-09-01 21:20:00+00:00,30370.0
2014-09-01 21:30:00+00:00,29983.0
2014-09-01 21:40:00+00:00,29498.0
2014-09-01 21:50:00+00:00,29075.0
2014-09-01 22:00:00+00:00,28677.0
2014-09-01 22:10:00+00:00,28710.0
2014-09-01 22:20:00+00:00,28694.0
2014-09-01 22:30:00+00:00,28255.0
2014-09-01 22:40:00+00:00,28095.0
2014-09-01 22:50:00+00:00,27531.0
2014-09-01 23:00:00+00:00,26889.0
2014-09-01 23:10:00+00:00,26738.0
2014-09-01 23:20:00+00:00,26616.0
2014-09-01 23:30:00+00:00,26353.0
2014-09-01 23:40:00+00:00,26142.0
2014-09-01 23:50:00+00:00,25970.0
2014-09-02 00:00:00+00:00,25576.0
2014-09-02 00:10:00+00:00,25275.0
2014-09-02 00:20:00+00:00,25246.0
2014-09-02 00:30:00+00:00,25083.0
2014-09-02 00:40:00+00:00,24974.0
2014-09-02 00:50:00+00:00,24965.0
2014-09-02 01:00:00+00:00,24932.0
2014-09-02 01:10:00+00:00,24592.0
2014-09-02 01:20:00+00:00,24761.0
2014-09-02 01:30:00+00:00,24559.0
2014-09-02 01:40:00+00:00,24599.0
2014-09-02 01:50:00+00:00,24450.0
2014-09-02 02:00:00+00:00,24253.0
2014-09-02 02:10:00+00:00,24067.0
2014-09-02 02:20:00+00:00,24088.0
2014-09-02 02:30:00+00:00,24049.0
2014-09-02 02:40:00+00:00,24251.0
2014-09-02 02:50:00+00:00,24178.0
2014-09-02 03:00:00+00:00,24274.0
2014-09-02 03:10:00+00:00,24318.0
2014-09-02 03:20:00+00:00,24459.0
2014-09-02 03:30:00+00:00,24291.0
2014-09-02 03:40:00+00:00,24723.0
2014-09-02 03:50:00+00:00,24780.0
2014-09-02 04:00:00+00:00,24695.0
2014-09-02 04:10:00+00:00,25381.0
2014-09-02 04:20:00+00:00,25875.0
2014-09-02 04:30:00+00:00,26216.0
2014-09-02 04:40:00+00:00,26518.0
2014-09-02 04:50:00+00:00,26975.0
2014-09-02 05:00:00+00:00,27543.0
2014-09-02 05:10:00+00:00,28349.0
2014-09-02 05:20:00+00:00,28646.0
2014-09-02 05:30:00+00:00,28744.0
2014-09-02 05:40:00+00:00,28708.0
2014-09-02 05:50:00+00:00,28668.0
2014-09-02 06:00:00+00:00,28729.0
2014-09-02 06:10:00+00:00,29480.0
2014-09-02 06:20:00+00:00,29892.0
2014-09-02 06:30:00+00:00,30038.0
2014-09-02 06:40:00+00:00,30539.0
2014-09-02 06:50:00+00:00,30844.0
2014-09-02 07:00:00+00:00,31211.0
2014-09-02 07:10:00+00:00,31804.0
2014-09-02 07:20:00+00:00,32321.0
2014-09-02 07:30:00+00:00,32484.0
2014-09-02 07:40:00+00:00,32933.0
2014-09-02 07:50:00+00:00,33001.0
2014-09-02 08:00:00+00:00,33393.0
2014-09-02 08:10:00+00:00,33710.0
2014-09-02 08:20:00+00:00,33803.0
2014-09-02 08:30:00+00:00,34076.0
2014-09-02 08:40:00+00:00,34340.0
2014-09-02 08:50:00+00:00,34642.0
2014-09-02 09:00:00+00:00,34683.0
2014-09-02 09:10:00+00:00,34759.0
2014-09-02 09:20:00+00:00,35000.0
2014-09-02 09:30:00+00:00,35083.0
